Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,half_time_result_sum,final_result_sum,home_team_proportion,away_team_proportion,TimeNew,TimeSlot,Day,Month,Year,Weekday,Weekend,0.5_under_half,1.5_under_half,2.5_under_half,0.5_under_final,1.5_under_final,2.5_under_final,3.5_under_final,4.5_under_final,0.5_above_half,1.5_above_half,2.5_above_half,0.5_above_final,1.5_above_final,2.5_above_final,3.5_above_final,4.5_above_final,mutual_goal,MS_1_under_1_5,MS_2_under_1_5,MS_0_under_1_5,MS_1_above_1_5,MS_2_above_1_5,MS_0_above_1_5,MS_1_under_2_5,MS_2_under_2_5,MS_0_under_2_5,MS_1_above_2_5,MS_2_above_2_5,MS_0_above_2_5,MS_1_under_3_5,MS_2_under_3_5,MS_0_under_3_5,MS_1_above_3_5,MS_2_above_3_5,MS_0_above_3_5,MS_1_under_4_5,MS_2_under_4_5,MS_0_under_4_5,MS_1_above_4_5,MS_2_above_4_5,MS_0_above_4_5
2019-12-04,19:30,Man United,Tottenham,2,1,1,1,1,0,12,8,7,5,9,9,4,3,0,1,0,0,2,3,58.333333333333336,62.5,19,Night,4,12,2019,2,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-04,19:30,Southampton,Norwich,2,1,1,2,0,1,14,10,5,3,12,7,6,1,1,1,0,0,2,3,35.714285714285715,30.0,19,Night,4,12,2019,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-04,19:30,Wolves,West Ham,2,0,1,1,0,1,13,6,7,3,8,9,5,4,1,2,0,0,1,2,53.84615384615385,50.0,19,Night,4,12,2019,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-04,20:15,Liverpool,Everton,5,2,1,4,2,1,11,12,5,4,13,17,5,6,1,2,0,0,6,7,45.45454545454545,33.33333333333333,20,Night,4,12,2019,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2019-12-05,19:30,Sheffield United,Newcastle,0,2,2,0,1,2,13,6,6,4,10,6,8,1,2,0,0,0,1,2,46.15384615384615,66.66666666666666,19,Night,5,12,2019,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-05,20:15,Arsenal,Brighton,1,2,2,0,1,2,12,20,5,9,10,11,9,9,3,1,0,0,1,3,41.66666666666667,45.0,20,Night,5,12,2019,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-07,12:30,Everton,Chelsea,3,1,1,1,0,1,13,15,7,4,14,9,1,5,3,0,0,0,1,4,53.84615384615385,26.666666666666668,12,Morning,7,12,2019,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-07,15:00,Bournemouth,Liverpool,0,3,2,0,2,2,3,21,0,9,5,6,1,3,0,1,0,0,2,3,0.0,42.857142857142854,15,Morning,7,12,2019,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-07,15:00,Tottenham,Burnley,5,0,1,3,0,1,13,7,7,1,12,8,1,1,1,1,0,0,3,5,53.84615384615385,14.285714285714285,15,Morning,7,12,2019,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-07,15:00,Watford,Crystal Palace,0,0,0,0,0,0,13,3,3,0,15,16,6,2,4,2,0,0,0,0,23.076923076923077,0.0,15,Morning,7,12,2019,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-07,17:30,Man City,Man United,1,2,2,0,2,2,22,11,5,7,10,10,16,3,3,2,0,0,2,3,22.727272727272727,63.63636363636363,17,Afternoon,7,12,2019,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-08,14:00,Aston Villa,Leicester,1,4,2,1,2,2,15,23,2,8,21,15,8,5,6,2,0,0,3,5,13.333333333333334,34.78260869565217,14,Morning,8,12,2019,6,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-12-08,14:00,Newcastle,Southampton,2,1,1,0,0,0,12,19,6,4,11,17,3,12,1,3,0,0,0,3,50.0,21.052631578947366,14,Morning,8,12,2019,6,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-08,14:00,Norwich,Sheffield United,1,2,2,1,0,1,14,9,4,3,6,12,9,1,0,4,0,0,1,3,28.57142857142857,33.33333333333333,14,Morning,8,12,2019,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-08,16:30,Brighton,Wolves,2,2,0,2,2,0,13,13,4,5,10,7,3,4,3,0,0,0,4,4,30.76923076923077,38.46153846153847,16,Afternoon,8,12,2019,6,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-12-09,20:00,West Ham,Arsenal,1,3,2,1,0,1,11,10,4,3,12,6,4,3,2,0,0,0,1,4,36.36363636363637,30.0,20,Night,9,12,2019,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-12-14,12:30,Liverpool,Watford,2,0,1,1,0,1,16,8,6,2,8,6,6,3,2,1,0,0,1,2,37.5,25.0,12,Morning,14,12,2019,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-14,15:00,Burnley,Newcastle,1,0,1,0,0,0,7,9,4,0,15,12,4,3,0,2,0,0,0,1,57.14285714285714,0.0,15,Morning,14,12,2019,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-14,15:00,Chelsea,Bournemouth,0,1,2,0,0,0,18,11,5,2,9,14,9,4,1,2,0,0,0,1,27.77777777777778,18.181818181818183,15,Morning,14,12,2019,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-14,15:00,Leicester,Norwich,1,1,0,1,1,0,18,10,5,3,11,15,12,4,0,4,0,0,2,2,27.77777777777778,30.0,15,Morning,14,12,2019,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-14,15:00,Sheffield United,Aston Villa,2,0,1,0,0,0,7,8,3,0,10,9,3,2,2,2,0,0,0,2,42.857142857142854,0.0,15,Morning,14,12,2019,5,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-14,17:30,Southampton,West Ham,0,1,2,0,1,2,11,11,2,4,9,14,5,8,1,3,0,0,1,1,18.181818181818183,36.36363636363637,17,Afternoon,14,12,2019,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-15,14:00,Man United,Everton,1,1,0,0,1,2,24,8,8,3,10,12,6,5,1,2,0,0,1,2,33.33333333333333,37.5,14,Morning,15,12,2019,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-15,14:00,Wolves,Tottenham,1,2,2,0,1,2,18,9,5,5,14,10,11,2,4,4,0,0,1,3,27.77777777777778,55.55555555555556,14,Morning,15,12,2019,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-15,16:30,Arsenal,Man City,0,3,2,0,3,2,6,14,1,7,9,24,3,3,1,4,0,0,3,3,16.666666666666664,50.0,16,Afternoon,15,12,2019,6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-16,19:45,Crystal Palace,Brighton,1,1,0,0,0,0,11,15,4,10,7,12,3,7,1,1,0,0,0,2,36.36363636363637,66.66666666666666,19,Night,16,12,2019,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-21,12:30,Everton,Arsenal,0,0,0,0,0,0,9,6,0,2,10,11,5,4,2,3,0,0,0,0,0.0,33.33333333333333,12,Morning,21,12,2019,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-21,15:00,Aston Villa,Southampton,1,3,2,0,2,2,19,17,6,8,16,15,7,5,2,1,0,0,2,4,31.57894736842105,47.05882352941176,15,Morning,21,12,2019,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-12-21,15:00,Bournemouth,Burnley,0,1,2,0,0,0,3,2,0,1,13,21,4,5,2,4,0,0,0,1,0.0,50.0,15,Morning,21,12,2019,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-21,15:00,Brighton,Sheffield United,0,1,2,0,1,2,9,7,2,2,6,11,4,3,1,3,0,0,1,1,22.22222222222222,28.57142857142857,15,Morning,21,12,2019,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-21,15:00,Newcastle,Crystal Palace,1,0,1,0,0,0,8,16,3,4,12,11,4,5,2,0,0,0,0,1,37.5,25.0,15,Morning,21,12,2019,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-21,15:00,Norwich,Wolves,1,2,2,1,0,1,13,14,7,4,7,14,3,11,2,4,0,0,1,3,53.84615384615385,28.57142857142857,15,Morning,21,12,2019,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-21,17:30,Man City,Leicester,3,1,1,2,1,1,23,5,12,2,14,9,6,1,2,2,0,0,3,4,52.17391304347826,40.0,17,Afternoon,21,12,2019,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-22,14:00,Watford,Man United,2,0,1,0,0,0,11,17,3,8,16,11,3,5,3,1,0,0,0,2,27.27272727272727,47.05882352941176,14,Morning,22,12,2019,6,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-22,16:30,Tottenham,Chelsea,0,2,2,0,2,2,5,13,1,3,9,11,3,5,4,3,1,0,2,2,20.0,23.076923076923077,16,Afternoon,22,12,2019,6,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-26,12:30,Tottenham,Brighton,2,1,1,0,1,2,11,11,5,5,10,9,9,2,4,2,0,0,1,3,45.45454545454545,45.45454545454545,12,Morning,26,12,2019,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-26,15:00,Aston Villa,Norwich,1,0,1,0,0,0,11,16,2,6,15,12,5,8,2,3,0,0,0,1,18.181818181818183,37.5,15,Morning,26,12,2019,3,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-26,15:00,Bournemouth,Arsenal,1,1,0,1,0,1,12,17,4,2,5,13,8,3,4,4,0,0,1,2,33.33333333333333,11.76470588235294,15,Morning,26,12,2019,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-26,15:00,Chelsea,Southampton,0,2,2,0,1,2,10,5,3,3,10,9,8,1,3,2,0,0,1,2,30.0,60.0,15,Morning,26,12,2019,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-26,15:00,Crystal Palace,West Ham,2,1,1,0,0,0,13,10,4,2,5,10,7,6,0,2,0,0,0,3,30.76923076923077,20.0,15,Morning,26,12,2019,3,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-26,15:00,Everton,Burnley,1,0,1,0,0,0,21,6,5,0,15,14,10,2,0,0,0,0,0,1,23.809523809523807,0.0,15,Morning,26,12,2019,3,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-26,15:00,Sheffield United,Watford,1,1,0,1,1,0,16,5,4,2,11,8,9,1,1,3,0,0,2,2,25.0,40.0,15,Morning,26,12,2019,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-26,17:30,Man United,Newcastle,4,1,1,3,1,1,22,7,10,2,10,7,5,0,2,2,0,0,4,5,45.45454545454545,28.57142857142857,17,Afternoon,26,12,2019,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-26,20:00,Leicester,Liverpool,0,4,2,0,1,2,3,15,0,6,5,7,2,8,1,1,0,0,1,4,0.0,40.0,20,Night,26,12,2019,3,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-12-27,19:45,Wolves,Man City,3,2,1,0,1,2,20,7,8,3,7,13,3,1,0,1,0,1,1,5,40.0,42.857142857142854,19,Night,27,12,2019,4,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-28,12:30,Brighton,Bournemouth,2,0,1,1,0,1,16,10,6,2,8,11,9,2,0,2,0,0,1,2,37.5,20.0,12,Morning,28,12,2019,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-28,15:00,Newcastle,Everton,1,2,2,0,1,2,20,22,5,9,13,13,5,8,2,2,0,0,1,3,25.0,40.909090909090914,15,Morning,28,12,2019,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-28,15:00,Southampton,Crystal Palace,1,1,0,0,0,0,14,5,5,2,13,7,12,4,1,2,0,0,0,2,35.714285714285715,40.0,15,Morning,28,12,2019,5,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-12-28,15:00,Watford,Aston Villa,3,0,1,1,0,1,20,11,6,2,16,9,6,3,3,1,1,0,1,3,30.0,18.181818181818183,15,Morning,28,12,2019,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-28,17:30,Norwich,Tottenham,2,2,0,1,0,1,5,15,2,7,12,10,4,6,3,3,0,0,1,4,40.0,46.666666666666664,17,Afternoon,28,12,2019,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-12-28,17:30,West Ham,Leicester,1,2,2,1,1,0,14,13,4,8,16,4,5,5,4,1,0,0,2,3,28.57142857142857,61.53846153846154,17,Afternoon,28,12,2019,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-28,19:45,Burnley,Man United,0,2,2,0,1,2,8,14,1,5,17,10,5,4,4,3,0,0,1,2,12.5,35.714285714285715,19,Night,28,12,2019,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-29,14:00,Arsenal,Chelsea,1,2,2,1,0,1,7,13,2,4,13,19,2,3,5,4,0,0,1,3,28.57142857142857,30.76923076923077,14,Morning,29,12,2019,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-12-29,16:30,Liverpool,Wolves,1,0,1,1,0,1,10,10,3,2,7,3,5,6,1,0,0,0,1,1,30.0,20.0,16,Afternoon,29,12,2019,6,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-12-29,18:00,Man City,Sheffield United,2,0,1,0,0,0,16,8,4,0,5,6,8,5,1,1,0,0,0,2,25.0,0.0,18,Afternoon,29,12,2019,6,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-01,12:30,Brighton,Chelsea,1,1,0,0,1,2,16,16,5,5,8,15,5,3,2,3,0,0,1,2,31.25,31.25,12,Morning,1,1,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-01,12:30,Burnley,Aston Villa,1,2,2,0,2,2,20,11,1,6,12,10,8,4,1,1,0,0,2,3,5.0,54.54545454545454,12,Morning,1,1,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-01,15:00,Newcastle,Leicester,0,3,2,0,2,2,5,17,2,10,8,12,4,5,1,1,0,0,2,3,40.0,58.82352941176471,15,Morning,1,1,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-01,15:00,Southampton,Tottenham,1,0,1,1,0,1,12,11,3,5,21,8,6,9,3,4,0,0,1,1,25.0,45.45454545454545,15,Morning,1,1,2020,2,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-01,15:00,Watford,Wolves,2,1,1,1,0,1,9,16,3,4,12,6,4,7,3,1,1,0,1,3,33.33333333333333,25.0,15,Morning,1,1,2020,2,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-01,17:30,Man City,Everton,2,1,1,0,0,0,16,7,7,2,11,11,3,6,0,4,0,0,0,3,43.75,28.57142857142857,17,Afternoon,1,1,2020,2,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-01,17:30,Norwich,Crystal Palace,1,1,0,1,0,1,15,12,4,3,12,9,2,5,5,0,0,0,1,2,26.666666666666668,25.0,17,Afternoon,1,1,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-01,17:30,West Ham,Bournemouth,4,0,1,3,0,1,14,3,7,2,3,12,9,2,1,2,0,0,3,4,50.0,66.66666666666666,17,Afternoon,1,1,2020,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-01,20:00,Arsenal,Man United,2,0,1,2,0,1,10,10,4,4,11,15,1,4,2,0,0,0,2,2,40.0,40.0,20,Night,1,1,2020,2,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-02,20:00,Liverpool,Sheffield United,2,0,1,1,0,1,19,3,7,2,5,8,8,4,0,0,0,0,1,2,36.84210526315789,66.66666666666666,20,Night,2,1,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-10,20:00,Sheffield United,West Ham,1,0,1,0,0,0,13,7,3,2,11,6,7,3,1,0,0,0,0,1,23.076923076923077,28.57142857142857,20,Night,10,1,2020,4,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-11,12:30,Crystal Palace,Arsenal,1,1,0,0,1,2,6,7,3,4,14,22,1,4,2,3,0,1,1,2,50.0,57.14285714285714,12,Morning,11,1,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-11,15:00,Chelsea,Burnley,3,0,1,2,0,1,18,7,8,2,7,4,10,3,0,3,0,0,2,3,44.44444444444444,28.57142857142857,15,Morning,11,1,2020,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-11,15:00,Everton,Brighton,1,0,1,1,0,1,14,9,6,2,7,7,4,3,2,1,0,0,1,1,42.857142857142854,22.22222222222222,15,Morning,11,1,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-11,15:00,Leicester,Southampton,1,2,2,1,1,0,5,16,5,10,9,17,2,4,0,3,0,0,2,3,100.0,62.5,15,Morning,11,1,2020,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-11,15:00,Man United,Norwich,4,0,1,1,0,1,13,8,6,3,18,7,4,2,0,0,0,0,1,4,46.15384615384615,37.5,15,Morning,11,1,2020,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-11,15:00,Wolves,Newcastle,1,1,0,1,1,0,9,5,4,1,13,12,5,2,0,3,0,0,2,2,44.44444444444444,20.0,15,Morning,11,1,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-11,17:30,Tottenham,Liverpool,0,1,2,0,1,2,14,13,4,7,4,8,4,3,0,2,0,0,1,1,28.57142857142857,53.84615384615385,17,Afternoon,11,1,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-12,14:00,Bournemouth,Watford,0,3,2,0,1,2,10,18,1,6,3,13,5,5,1,1,0,0,1,3,10.0,33.33333333333333,14,Morning,12,1,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-12,16:30,Aston Villa,Man City,1,6,2,0,4,2,7,22,1,12,5,12,2,4,2,1,0,0,4,7,14.285714285714285,54.54545454545454,16,Afternoon,12,1,2020,6,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-01-18,12:30,Watford,Tottenham,0,0,0,0,0,0,15,17,2,5,13,13,3,3,2,3,0,0,0,0,13.333333333333334,29.411764705882355,12,Morning,18,1,2020,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-18,15:00,Arsenal,Sheffield United,1,1,0,1,0,1,11,12,4,4,9,13,4,5,1,2,0,0,1,2,36.36363636363637,33.33333333333333,15,Morning,18,1,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
